---,---,---
0.0,JU01東京駅都電
3.6,0.0,JU02上野駅都電
-,鶯谷駅
-,日暮里駅[図1]
-,西日暮里駅
7.1,-,田端信号場駅田端駅
-,4.8,JU03尾久駅／尾久車両センター
13.2,9.8,JU04赤羽駅
24.2,JU05浦和駅
28.7,JU06さいたま新都心駅
30.3,JU07大宮駅
33.3,土呂駅
35.4,東大宮駅
39.2,蓮田駅
43.5,白岡駅
45.9,新白岡駅
48.9,久喜駅
51.6,東鷲宮駅
57.2,栗橋駅
64.7,古河駅
69.4,野木駅
73.3,間々田駅
80.6,小山駅
88.1,小金井駅
90.7,自治医大駅
95.4,石橋駅
96.6,宇都宮貨物ターミナル駅
101.8,雀宮駅
109.5,宇都宮駅
115.7,岡本駅
121.2,宝積寺駅
127.1,氏家駅
131.6,蒲須坂駅
135.5,片岡駅
141.8,矢板駅
146.6,野崎駅
151.8,西那須野駅
157.8,那須塩原駅
163.3,黒磯駅デッドセクション（地上切替）-2018
---,---,---
