0.0,JI01鶴見駅(III)1934-
0.1,鶴見仮駅(II)1931-1934
0.2,鶴見仮駅(I)1930-1931
0.5,本山停留場-1942
0.9,JI02国道駅（国道駅前停留所）
1.5,JI03鶴見小野駅
2.4,JI04弁天橋駅
3.0,JI05浅野駅
3.5,JI06安善駅←石油支線
3.8,安善町駅-1943
4.1,JI07武蔵白石駅(II)1931-
4.4,武蔵白石駅(I)-1930
4.7,（臨）海水浴前駅-1941
5.7,JI08浜川崎駅（旅客）
6.0,若尾停留場-1943
6.4,JI09昭和駅
7.0,JI10扇町駅
