0.0,JK12横浜駅
2.0,JK11桜木町駅
3.0,JK10関内駅
3.8,JK09石川町駅
5.0,JK08山手駅
7.1,JK07根岸駅
9.5,JK06磯子駅
11.1,JK05新杉田駅
14.1,JK04洋光台駅
16.0,JK03港南台駅
18.5,JK02本郷台駅
22.1,JK01大船駅
