---,---,---
0.0,JA08大崎駅
3.6,JA09恵比寿駅
5.2,JA10渋谷駅
8.0,JA11新宿駅
13.4,JA12池袋駅
15.2,JA13板橋駅（新板橋駅）
16.9,JA14十条駅(II)
18.9,JA15赤羽駅
20.4,JA16北赤羽駅
22.0,JA17浮間舟渡駅
24.4,JA18戸田公園駅
25.7,JA19戸田駅
27.1,JA20北戸田駅
29.5,JA21武蔵浦和駅
30.7,JA22中浦和駅
32.4,JA23南与野駅
34.0,JA24与野本町駅
35.1,JA25北与野駅
36.9,JA26大宮駅
---,---,---
