---,---,---
0.0,JC19立川駅
1.7,西立川停留場-1935
1.7,上古新田荷扱所-1920
1.9,JC51西立川駅
2.7,JC52東中神駅
3.6,JC53中神駅
5.0,JC54昭島駅
6.9,JC55拝島駅
8.6,JC56牛浜駅
9.6,0.0*,JC57福生駅
1.8*,福生河原駅-1959
11.7,JC58羽村駅
14.1,JC59小作駅
15.9,JC60河辺駅
16.7,師岡聯絡所-1922
17.2,JC61東青梅駅
18.5,JC62青梅駅
20.6,JC63宮ノ平駅
21.4,JC64日向和田駅1914-
22.4,JC65石神前駅
23.6,JC66二俣尾駅
24.5,JC67軍畑駅
25.9,JC68沢井駅
27.2,JC69御嶽駅
29.6,東川井信号場-2001
30.0,JC70川井駅
31.6,JC71古里駅
33.8,JC72鳩ノ巣駅
35.2,JC73白丸駅
37.2,JC74奥多摩駅
---,---,---
