2.0,（旧）海神奈川駅1911-1915
1.4,海神奈川駅1915-1959
0.0,JH13東神奈川駅
2.2,JH14大口駅
4.8,JH15菊名駅
6.1,JH16新横浜駅
7.8,JH17小机駅
10.9,JH18鴨居駅
13.5,JH19中山駅
15.9,JH20十日市場駅
17.9,JH21長津田駅
20.2,JH22成瀬駅
22.5,原町田駅-1980
22.9,JH23町田駅1980-
25.7,JH24古淵駅
28.4,JH25淵野辺駅
29.2,JH26矢部駅
31.0,JH27相模原駅
33.8,JH28橋本駅
35.7,JH29相原駅
38.6,JH30八王子みなみ野駅
40.0,JH31片倉駅
42.6,JH32八王子駅中央線
