---,---,---
0.0,JT01東京駅都電
1.9,JT02新橋駅都電
6.8,JT03品川駅都電
18.2,JT04川崎駅
28.1,神奈川駅-1928
28.8,JT05横浜駅(3)横浜市電
29.4,平沼駅-1915
34.2,権現信号場-1921
37.0,川上信号場
40.9,JT06戸塚駅
43.6,久保信号場-1921
46.5,JT07大船駅
51.1,JT08藤沢駅江ノ電→
54.8,JT09辻堂駅
58.6,JT10茅ケ崎駅
63.8,JT11平塚駅
67.8,JT12大磯駅
73.1,JT13二宮駅
77.7,JT14国府津駅
80.8,JT15鴨宮駅
83.9,JT16小田原駅
86.0,JT17早川駅
90.4,JT18根府川駅
95.8,JT19真鶴駅
99.1,JT20湯河原駅
104.6,JT21熱海駅
---,---,---
